Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Gr Liv Area,Full Bath,Bedroom AbvGr,Fireplaces,Garage Cars,SalePrice
115149,7,5,1971,2002,1824,2,2,2,2,302000
11075,6,5,1984,1984,1522,2,3,1,2,182000
10029,6,5,1988,1989,2060,2,4,1,2,211000
17541,5,7,1948,2005,1325,2,3,1,2,216000
22692,5,5,1953,1953,1630,2,3,1,2,130000
17808,4,5,1946,1950,1242,1,2,0,1,109900
12671,6,7,1954,1994,2422,3,4,2,2,255000
12615,6,7,1950,2001,2158,2,4,1,2,243000
10512,6,6,1954,1954,1626,1,3,0,1,154000
5400,5,5,1958,1958,864,1,3,0,1,118000
11515,4,5,1958,1994,943,1,3,0,1,80000
7711,4,3,1977,1977,1440,2,4,0,0,150000
9098,4,7,1920,2002,605,1,2,0,0,86000
3869,5,6,1984,1984,1038,2,2,0,1,130000
9280,5,6,1951,1951,1342,1,4,0,1,125000
11100,5,6,1951,1994,1480,1,4,1,1,136500
7550,4,5,1920,1950,1362,2,4,0,1,96000
9060,5,6,1957,2006,1340,1,3,1,1,120000
23920,6,5,1984,1984,1822,2,4,1,2,228500
10357,7,5,1990,1991,1442,2,3,1,2,179900
13474,7,5,1990,1991,2243,2,4,1,3,225000
10380,7,5,1986,1987,2730,2,4,1,2,301000
13125,7,5,1991,1991,2127,2,4,1,3,238000
11287,7,6,1989,1989,1982,2,3,1,2,228500
9317,7,5,1994,2001,1958,2,3,1,2,220000
9965,7,5,2007,2007,2696,2,4,1,3,383970
9965,8,5,2006,2007,2828,3,4,1,3,424870
9178,8,5,2007,2007,1651,2,3,1,3,250000
10481,8,5,2006,2007,2140,2,3,0,3,360000
10652,7,5,2006,2007,1494,2,3,1,3,279500
11175,7,5,2007,2007,1316,2,3,1,2,200141
10235,8,5,2007,2007,1651,2,3,1,3,246500
9588,8,5,2007,2007,2574,2,3,1,3,276000
8814,7,5,2005,2007,1274,2,3,0,2,203000
11103,7,5,2006,2006,1456,2,3,1,2,155835
8556,7,5,2006,2006,1240,2,2,0,3,194000
6762,7,5,2007,2007,1208,2,2,0,2,195400
11750,7,5,2005,2006,1546,2,3,0,3,217000
8760,8,5,2006,2006,1500,2,3,1,2,212999
7242,7,5,2005,2006,1270,2,2,0,2,175900
9316,7,5,2005,2006,1795,2,3,0,2,191000
9317,6,5,2006,2006,1314,2,3,1,2,176432
14364,7,5,1988,1989,2062,2,3,1,2,277000
8883,7,5,1988,1988,1873,2,3,1,2,207000
159000,6,7,1958,2006,2144,2,4,2,2,277000
53107,6,5,1992,1992,1953,2,3,2,2,240000
12205,6,8,1966,2007,2087,2,5,0,2,187500
20064,8,6,1976,1976,1743,0,0,2,2,279000
14217,5,5,1994,1994,1022,1,3,0,2,139500
8775,5,5,1994,1994,990,1,3,0,1,126000
11249,6,5,1995,1995,1200,2,3,0,2,177500
10021,6,6,1997,2006,1308,2,3,0,2,175000
9531,6,5,1998,1998,1796,2,3,0,2,211000
8428,5,7,1994,1994,990,1,3,0,1,146000
16561,5,5,1996,1996,1097,1,3,0,1,147900
8070,4,5,1994,1995,990,1,3,0,0,123600
9337,6,5,1997,1997,1786,2,3,0,2,204750
10820,7,5,1999,1999,1873,2,3,1,2,235500
12352,7,5,1998,1999,1753,2,3,1,2,217000
9543,7,5,2001,2001,1690,2,3,0,2,190550
8826,7,5,2000,2000,1842,2,3,1,2,217500
10665,7,5,2003,2003,1479,2,3,0,2,226000
11317,7,5,2003,2003,1668,2,3,0,2,180000
11800,5,5,1974,1974,894,1,3,0,2,131000
8660,5,5,1976,1976,1025,2,3,1,2,153500
9720,5,7,1977,1977,1009,2,3,1,2,160000
8982,5,5,1977,1977,1040,1,3,0,2,134900
16300,5,4,1977,1977,907,1,3,0,1,130000
9675,5,6,1975,1975,879,1,3,0,2,120000
7700,5,5,1972,1972,882,1,3,0,2,112500
10356,5,6,1975,1975,969,1,3,0,2,122000
7200,5,5,1972,2000,864,1,3,0,2,127000
7200,4,8,1972,2006,875,1,3,0,2,117000
10386,8,5,2004,2005,2000,2,3,0,3,305900
9375,8,5,2002,2002,2169,2,3,1,2,228500
11354,7,5,2000,2000,1673,2,3,1,2,270000
8749,7,5,2002,2002,1459,2,3,1,2,192000
8749,7,5,2003,2003,1932,2,3,1,2,213000
8158,7,5,2002,2002,1729,2,3,0,2,200000
16226,8,5,1998,1999,2452,2,4,1,2,267000
11927,8,5,1994,1995,1592,2,3,1,2,228000
12728,8,5,2001,2001,2439,2,4,1,2,275000
15295,7,5,1996,2002,1992,2,3,2,2,211000
11248,9,5,2002,2002,1668,2,3,1,3,285000
10000,8,5,1995,1996,2090,2,3,1,2,240000
4435,6,5,2003,2003,848,1,1,0,2,131500
17227,8,5,1999,2000,1341,1,1,1,2,246900
8200,7,5,2003,2004,1928,2,4,1,2,219500
8450,7,5,2003,2003,1337,2,3,0,2,185000
8145,7,5,2007,2007,1476,2,3,0,2,179400
9245,7,5,2006,2006,1797,2,3,0,2,213500
8500,7,5,2004,2004,1422,2,3,0,2,179600
8769,7,5,2005,2005,1190,2,2,0,2,173500
8334,6,5,2006,2007,1330,2,3,1,2,167840
8333,7,5,2006,2006,1491,2,3,1,2,168675
9045,5,5,2005,2005,1536,2,3,0,2,167000
9170,5,7,1965,1965,1214,1,2,0,2,140000
9825,5,5,1967,1967,936,1,2,1,1,118500
8308,4,6,1963,1963,1088,1,2,0,2,110000
10921,4,5,1965,1965,960,1,3,0,1,94750
16287,5,6,1925,1950,1351,1,3,1,2,122000
8240,6,6,1960,1960,1179,1,2,0,2,110000
11841,6,5,1990,1990,816,1,3,0,0,118500
6285,6,6,1976,1976,1044,1,3,1,2,133500
7917,6,7,1976,1976,1113,1,3,1,1,148000
9555,5,6,1979,1979,2233,2,5,0,2,141000
8536,5,5,2006,2007,1125,1,2,0,2,155000
7024,5,5,2005,2006,1090,1,2,0,2,157000
7023,5,5,2005,2006,1408,2,3,0,2,171500
3675,6,5,2005,2005,1072,1,2,0,2,140000
6400,5,7,1959,2000,960,1,2,0,1,131750
6882,4,3,1955,1955,1152,2,2,0,0,61500
10215,4,5,1954,1954,948,1,3,0,1,111000
8741,5,6,1946,1950,1195,2,4,0,0,98500
4270,3,6,1931,2006,774,1,3,0,0,79000
10042,6,8,1920,1995,865,1,2,1,1,108500
9450,4,5,1954,1954,894,1,3,0,2,110000
11767,4,7,1910,2000,1346,1,2,0,1,112000
8172,4,5,1955,1955,768,1,2,1,1,125000
8172,4,5,1955,1955,864,1,3,0,2,79275
8190,4,6,1954,1954,948,1,3,1,1,119000
10896,6,7,1914,1995,3395,2,8,0,0,200000
10890,5,6,1923,1950,2592,2,6,0,0,150000
10592,6,7,1923,1996,1502,1,3,2,1,165000
10594,5,5,1926,1950,789,1,2,0,1,96500
7223,5,5,1926,1950,1422,1,3,0,1,136500
6821,6,7,1921,2005,1298,2,2,1,1,146500
7200,5,7,1937,1950,1768,1,3,2,1,175000
4000,7,8,1930,1995,1098,1,2,1,1,148500
6720,6,7,1921,1950,1436,1,3,1,1,141500
7642,7,8,1918,1998,1426,1,3,1,1,189950
7155,6,8,1926,1991,1461,1,3,1,1,135000
7128,7,5,1941,1950,1646,2,4,2,1,164000
4280,5,6,1913,2002,694,1,2,1,1,90350
5362,5,6,1910,2003,1250,2,3,1,2,139000
6305,5,7,1938,1950,954,1,2,1,1,119750
7136,6,6,1946,1950,1958,2,4,0,2,145000
6270,5,6,1949,1950,2002,2,4,0,3,145000
7230,7,7,1927,1992,1718,2,4,1,2,238000
13108,5,5,1951,1951,1226,1,2,1,2,153500
22420,6,6,1918,1950,2624,2,4,1,3,239000
12168,8,6,1934,1998,3194,2,4,2,2,359100
7810,4,6,1930,2003,1755,2,4,1,1,188000
11275,6,7,1932,1950,1991,1,3,1,2,220000
6221,5,5,1941,1950,1355,2,3,0,2,140000
10570,8,8,1932,1994,2727,2,3,2,2,315000
7259,6,8,1945,2002,2320,2,3,1,1,259500
14442,6,7,1957,2004,1839,2,3,2,2,257500
13125,7,6,1940,1984,1740,1,3,2,1,219500
21000,6,5,1953,1953,2259,2,3,2,2,217000
25485,6,4,1960,1960,1560,1,3,3,2,201000
21579,6,6,1968,1968,1488,2,3,2,2,215000
1782,6,6,1980,1980,1045,1,2,1,2,123900
17871,4,5,1995,1996,1680,2,4,0,2,170000
3907,8,5,1988,1988,1020,1,1,0,2,200000
20693,7,5,1971,1971,1696,2,3,2,2,198000
32668,6,3,1957,1975,2515,3,4,2,2,200624
18044,8,5,1986,1986,2726,2,2,1,2,315000
8500,5,7,1919,2005,1517,2,3,0,0,115000
7000,6,7,1940,1950,1215,1,3,0,2,141000
5000,5,6,1941,1950,803,1,2,0,2,87000
7288,5,7,1925,2003,1601,2,3,0,0,129850
6060,4,5,1939,1950,1123,1,3,0,1,100000
9060,5,6,1923,1999,1828,2,3,0,0,150909
3672,5,7,1922,1950,816,1,2,0,1,75200
8263,6,5,1920,1950,1012,1,2,1,1,118400
8967,5,2,1920,1950,1077,1,2,0,1,67000
13710,5,5,1950,1950,1558,1,4,0,1,152000
11067,2,4,1939,1950,845,1,1,0,1,68104
8250,5,6,1895,2006,1991,2,4,0,0,119600
6565,4,6,1957,1980,1073,1,3,0,2,140000
6060,5,9,1930,2007,1001,1,2,0,1,124900
5568,8,5,2006,2007,1625,2,2,1,2,375000
4750,8,5,2006,2007,1625,2,2,1,2,235000
12150,6,6,1979,1979,1299,2,2,1,2,183500
7540,6,6,1978,1978,912,1,2,1,2,156000
9187,6,5,1983,1983,1080,1,3,0,2,134000
10000,5,5,2002,2002,1392,2,3,1,3,215000
12864,7,5,2002,2002,1409,1,1,1,2,245000
9928,7,5,1991,1992,1478,2,3,1,2,210000
8750,7,6,1975,1975,918,1,3,0,1,148000
8410,6,6,1974,1974,1026,1,2,1,2,143000
4054,7,6,1987,1987,1501,2,2,2,2,244000
9763,7,5,1998,1998,1502,1,1,1,1,330000
16905,5,6,1959,1959,1328,1,2,2,1,170000
19958,6,8,1958,1995,2279,2,4,1,2,257000
8368,7,5,2006,2007,1689,2,3,0,2,231713
8298,8,5,2006,2007,1564,2,2,1,2,267300
9037,8,5,2006,2006,1484,2,2,1,2,265900
10991,8,5,2007,2007,1571,2,3,1,3,239000
10656,8,5,2006,2007,1646,2,3,1,3,248900
10331,7,7,1985,1985,1240,2,3,0,2,174000
13758,7,5,1990,1991,1717,2,3,1,2,187500
9303,6,5,1996,1997,1756,2,3,0,2,204000
6718,8,5,2001,2001,1312,2,2,0,2,180500
9590,7,5,2003,2003,1146,2,3,1,2,187500
11305,8,5,2002,2002,1922,2,2,1,3,282000
7777,6,5,1996,1996,1491,2,3,1,2,178000
14536,8,5,2002,2003,1629,2,3,1,3,270000
11800,7,5,2003,2004,2486,3,5,1,2,279900
35133,5,4,1963,1963,1572,1,3,2,3,186700
15306,8,5,2006,2007,1776,2,3,1,3,283463
12633,10,5,2006,2007,1824,2,3,1,3,392000
12665,8,5,2005,2006,2482,2,4,1,3,281213
8402,5,5,2007,2007,1120,1,3,0,0,147000
43500,3,5,1953,1953,2034,1,2,0,4,130000
6710,6,5,1996,1997,936,0,0,0,2,140000
25286,4,5,1963,1963,1040,1,3,0,2,132250
25000,5,4,1967,1967,1632,2,4,0,2,143000
32463,4,4,1961,1975,1622,1,3,1,4,168000
4224,5,7,1976,1976,1060,1,3,1,2,129900
4224,5,5,1976,1976,1142,1,3,1,2,134000
1504,4,4,1972,1972,1092,1,3,0,1,85500
1533,4,5,1970,1970,992,1,2,0,1,106500
1495,4,6,1970,1970,1092,1,3,0,0,93900
2001,4,5,1970,1970,1092,1,3,0,1,75000
1936,4,6,1970,1970,630,1,1,0,0,84500
1890,4,3,1976,1976,1092,1,3,0,1,75190
11333,6,5,1976,1976,1062,1,3,2,2,146800
9129,5,5,1977,1977,1008,1,1,1,2,153500
15957,6,6,1977,1977,1356,2,3,1,2,188000
33983,5,6,1977,1994,1676,1,3,2,2,196000
8286,5,7,1977,1977,1432,1,3,1,2,157000
6723,5,7,1971,1971,796,1,2,0,0,138000
7244,5,7,1970,1970,768,1,2,0,2,129500
27697,4,3,1961,1961,1608,1,3,0,1,80000
7599,4,6,1982,2006,845,1,2,0,2,129500
11000,5,6,1976,2003,1178,1,3,0,2,135000
8314,5,7,1982,1982,816,1,2,0,1,124500
11625,5,7,1983,1983,816,1,2,0,1,139000
10712,5,5,1991,1992,974,1,3,0,0,93500
10447,5,6,1984,1984,887,1,3,0,1,124500
11027,6,5,1954,1954,1293,2,2,0,2,149900
10533,6,6,1956,1956,1024,1,2,2,1,157500
11765,5,5,1957,1957,1797,1,3,1,3,169000
39384,6,6,1957,1957,1390,1,1,2,2,252000
11727,7,6,1969,1969,1851,2,3,1,2,192100
8238,6,5,1997,1998,1525,2,3,1,2,183500
13006,7,5,1997,1997,2236,2,4,1,2,222000
13041,6,5,1995,1995,1671,2,3,1,2,170000
13031,6,5,1995,1996,1498,2,3,1,2,187500
9783,6,5,1996,1996,1776,2,3,1,2,202000
11207,6,5,1997,1997,1511,2,3,1,2,185000
19378,7,5,2005,2006,2462,2,4,1,2,320000
14859,7,5,2006,2006,1670,2,3,1,3,240000
13128,8,5,2005,2005,2064,2,4,1,2,250000
10463,8,5,2005,2005,1801,2,3,1,3,239900
13751,7,5,2005,2006,2212,2,3,1,3,309000
23257,7,5,2006,2006,2021,2,3,1,2,274725
13108,8,5,1994,1994,2687,2,4,0,2,270000
8076,6,6,1993,1994,1169,2,3,1,2,183500
7685,6,5,1993,1994,1501,2,3,1,2,165600
9084,7,5,1998,1998,1632,2,3,1,2,176500
3701,8,5,1987,1987,1204,2,2,0,2,130000
5306,7,7,1987,1987,1767,2,2,1,2,239000
6563,8,5,1985,1985,1742,2,2,1,2,275000
16023,9,5,2005,2006,2798,3,3,1,3,457347
18062,10,5,2006,2006,3390,3,5,1,3,545224
12292,9,5,2006,2006,2473,2,4,1,3,356383
16056,9,5,2005,2006,2868,3,4,1,3,556581
12438,8,5,2006,2006,2576,2,4,1,3,361919
16052,10,5,2006,2006,2698,2,4,1,3,535000
15922,9,5,2005,2006,2795,3,4,1,3,401179
13682,10,5,2006,2006,2945,3,3,1,3,438780
14762,5,6,1948,1950,2320,2,2,1,2,169000
34650,5,5,1955,1955,1056,1,3,0,2,145000
8147,9,5,2005,2005,1714,2,2,1,2,318000
11302,8,5,2005,2006,1826,2,3,1,3,319000
18261,9,5,2005,2005,2000,2,3,2,3,470000
14145,7,7,1984,1998,1621,2,3,0,2,202500
13837,7,5,1988,1988,2183,2,4,0,3,229000
16659,7,7,1977,1994,2263,2,3,1,2,235000
18800,6,5,1976,1976,1574,2,3,1,2,190000
10464,6,6,1980,1980,1102,1,2,1,2,169000
10400,7,5,1988,1988,1872,2,3,1,2,241500
10530,7,5,1978,1978,1857,2,4,1,2,188900
10240,6,6,1980,1980,1686,2,3,1,2,207500
16692,7,5,1978,1978,2784,3,5,2,2,250000
11475,6,6,1975,1975,1552,2,3,1,2,179900
9927,7,5,1976,1976,1083,1,2,1,2,172000
9512,7,5,2005,2006,2318,2,3,1,2,294323
10530,6,6,1975,2000,1875,3,3,1,2,184500
10140,5,6,1975,1975,1074,1,3,0,2,153500
10140,7,5,1976,1976,1664,2,4,1,2,162900
10140,6,6,1974,1999,1309,1,3,1,2,181000
10000,6,6,1974,1974,1103,2,3,0,2,155000
15870,5,5,1969,1969,1096,1,3,0,1,138800
9353,4,5,1970,1970,864,1,3,0,1,116050
8125,4,4,1971,1971,858,1,3,0,0,88000
7200,4,4,1971,1971,874,1,3,0,2,97500
8773,6,5,2002,2002,1419,2,2,0,2,190000
2760,6,5,1973,1973,1092,1,3,0,2,105500
2160,5,6,1973,1973,1365,1,3,1,2,125500
1953,6,5,1973,1973,987,1,2,0,1,83000
1890,6,7,1972,1972,1030,1,3,0,1,116000
1680,6,5,1971,1971,1218,1,3,0,0,91500
1680,6,7,1972,1972,1218,1,3,0,1,118000
1680,6,5,1972,1972,948,1,2,0,1,89000
1680,6,5,1972,1972,1092,1,3,0,1,108000
1680,6,5,1972,1972,987,1,2,1,1,94500
4043,6,5,1975,1975,1069,2,2,1,2,146300
7514,5,7,1967,1975,1387,1,3,1,1,145000
7838,5,5,1967,1967,900,1,3,1,1,123000
2280,7,7,1976,1976,1055,2,2,0,1,137500
2179,6,5,1976,1976,1456,2,3,1,2,144000
16737,9,5,2004,2005,1980,2,3,1,3,315000
16387,9,5,2006,2006,2589,2,4,1,3,412083
16259,9,5,2006,2006,2596,3,4,0,3,342643
16163,8,5,2004,2004,1618,2,2,1,3,252000
13891,10,5,2006,2006,2076,2,2,1,3,465000
12228,7,5,2006,2006,1740,2,4,0,3,293000
14780,9,5,2005,2005,1868,2,2,1,3,415000
16033,9,5,2004,2005,1850,2,3,1,3,326000
14215,8,5,2005,2006,2376,3,4,1,3,325300
13418,8,5,2004,2005,2452,3,4,1,3,309000
13975,9,5,2005,2006,2206,2,4,1,3,300000
10240,8,5,2005,2005,2098,2,3,1,3,275500
9942,9,5,2005,2006,2091,2,3,1,2,338500
11924,9,5,2005,2006,2324,3,4,2,3,345000
12867,8,5,2005,2006,2253,2,3,1,2,344133
10672,8,5,2006,2006,2389,2,4,1,3,298236
11643,8,5,2005,2006,2358,2,4,1,3,329900
12378,9,5,2003,2004,1944,2,3,3,3,360000
11065,8,5,2006,2006,1970,2,3,1,3,281000
13758,9,5,2005,2006,1792,2,2,1,3,372397
14828,9,5,2004,2005,1780,2,2,1,3,378000
11846,9,5,2003,2004,1792,2,2,1,3,374000
20431,9,5,2005,2006,2728,2,4,2,3,437154
10927,8,5,2005,2005,1904,2,3,1,2,275000
13215,8,5,2004,2004,1914,2,3,1,3,279000
7052,7,5,2005,2005,1364,2,2,1,2,185850
5911,9,5,2005,2005,1565,2,2,1,2,282500
6955,7,5,2005,2006,1368,2,2,1,2,202500
6792,7,5,2005,2006,1368,2,2,1,2,202665
7740,9,5,2006,2006,1686,2,1,1,3,332200
6373,9,5,2006,2006,1666,2,2,1,2,310090
3136,7,5,2003,2003,1405,2,2,1,2,171750
10237,6,5,2005,2006,1316,2,3,1,2,169990
10237,6,5,2005,2006,1456,2,3,1,2,170440
10237,7,5,2006,2006,1492,2,3,0,2,169985
17104,7,5,2006,2006,1496,2,3,1,2,179665
14054,7,5,2006,2006,1863,2,4,1,3,219210
11660,6,5,2006,2006,1326,2,3,0,2,174190
15578,6,5,2006,2006,1456,2,3,0,2,172785
11631,8,5,2004,2005,2373,2,4,1,3,258000
9073,7,5,2006,2006,1492,2,3,0,2,185101
3087,7,5,2006,2006,1364,2,2,1,2,210250
3196,7,5,2003,2004,1557,2,2,1,2,234000
3196,8,5,2003,2003,1456,2,2,1,2,215000
2938,7,5,2002,2002,1511,2,2,1,2,246990
3072,7,5,2004,2004,1414,2,2,1,2,178740
3072,7,5,2004,2004,1548,2,2,1,2,225000
3010,7,5,2005,2006,1248,2,2,0,2,167240
3010,7,5,2005,2006,1142,2,2,0,2,156820
3013,7,5,2005,2005,1506,2,2,1,2,213490
3982,8,5,2006,2006,1567,2,1,1,3,264561
4045,7,5,2006,2006,1500,2,2,1,3,246578
21930,5,5,2005,2005,1838,2,4,1,2,192140
7861,6,5,2002,2003,1509,2,3,1,2,183200
9056,8,5,2004,2004,1414,2,3,1,2,178000
9171,7,5,2004,2005,1598,2,3,1,2,201490
11194,8,5,2000,2000,1936,2,3,1,2,230500
7875,7,5,2003,2003,1509,2,3,1,2,180000
8121,6,5,2000,2000,1664,2,3,1,2,172400
8658,6,5,2000,2000,1889,2,3,1,2,215000
11214,7,5,1998,1999,1886,2,4,1,2,199900
10852,6,5,2000,2000,1671,2,3,1,2,173000
12104,7,5,2006,2006,2322,3,4,0,3,287602
8738,7,5,1999,1999,2291,2,4,1,2,230000
9452,8,5,1997,1998,2392,2,3,1,3,348000
9660,8,5,1998,1998,1976,2,3,1,3,286000
9545,8,5,2000,2000,2234,2,3,1,3,300000
35760,10,5,1995,1996,3627,3,4,1,3,625000
9233,9,5,2000,2000,2855,2,4,1,3,405000
12011,8,5,1998,1998,1924,2,3,1,2,280000
12090,8,5,1998,1998,2263,2,4,1,2,258000
10019,8,5,1995,1995,2726,2,4,1,3,350000
17242,9,5,1993,1994,3500,3,4,1,3,584500
10236,8,5,1994,1995,2494,2,4,1,3,321000
10120,8,5,1994,1994,2526,2,4,1,3,290000
12585,8,5,1993,1993,2799,2,3,1,3,315000
12447,8,5,2005,2006,1964,2,3,1,2,252000
15218,8,5,2006,2006,1670,2,2,1,3,336820
20896,8,5,2005,2006,2097,1,1,1,3,423000
10182,8,5,2006,2006,1660,2,3,1,2,290000
8688,7,5,2005,2005,1616,2,3,0,3,232000
10936,8,5,2006,2006,1504,2,3,0,2,199000
8640,8,5,2006,2006,1278,2,2,0,2,198600
13162,9,5,2006,2006,2640,3,3,1,3,405749
11216,8,5,2006,2006,1489,2,3,1,2,232600
10728,8,5,2006,2006,1939,2,3,1,3,266000
8125,7,5,2005,2006,1553,2,3,0,2,186500
8125,6,5,2005,2005,1716,2,3,0,2,200825
8125,7,5,2006,2006,1576,2,3,0,2,197000
7200,6,5,2006,2006,1262,2,2,0,2,185000
7500,7,5,2005,2005,1266,2,3,1,2,176000
7200,7,5,2006,2006,1301,2,2,1,2,187750
7733,6,5,2005,2005,1142,1,3,0,0,139500
11024,7,5,2005,2006,1400,2,3,0,2,186800
13072,6,5,2005,2006,1131,1,3,0,0,132000
13072,6,5,2005,2005,1141,1,3,0,2,142500
13072,6,5,2004,2004,1158,1,3,0,2,158000
7800,7,5,2005,2005,1686,2,3,0,2,184000
7632,7,5,2005,2005,1585,2,3,0,2,184900
8304,6,5,1997,1998,1837,2,3,0,2,187000
7153,6,5,1992,1992,1603,2,3,0,2,175900
9370,6,5,1992,1993,1731,2,3,0,2,248500
7175,6,5,1990,1991,1398,2,2,0,2,172000
7175,6,5,1991,1991,1217,2,2,0,2,151000
9019,6,5,1994,1994,1320,2,3,0,2,150000
8900,4,4,1966,1966,1056,1,2,0,1,107000
7800,5,5,1965,1965,965,1,3,0,1,119900
9100,5,4,1962,1962,988,1,3,0,2,129500
9100,5,5,1963,1963,1728,2,6,0,2,125000
8927,6,6,1977,1977,1654,2,4,0,2,119500
9240,5,6,1962,2002,1211,1,2,1,2,144000
8471,6,7,1977,1995,1212,1,3,1,2,151000
9308,5,5,1965,1965,984,1,3,0,1,126000
8450,5,6,1968,1968,909,1,3,0,1,116000
8638,5,6,1963,1963,925,1,2,0,2,133500
13052,5,6,1965,1965,1024,1,3,0,1,120875
13526,5,6,1965,1965,935,1,3,0,1,137000
8020,5,6,1964,1964,912,1,3,0,0,124000
6993,5,7,1961,1994,1236,1,3,1,1,135000
8789,5,6,1967,1967,941,1,3,1,1,129200
14330,7,4,1974,1974,2646,2,3,4,2,260000
16059,8,5,1991,1992,2417,2,4,1,2,260000
11025,8,5,1992,1993,2826,2,3,3,3,334000
14541,8,7,1993,1993,2520,2,5,1,3,310000
13346,7,5,1992,2000,2295,2,4,1,2,268000
12461,8,5,1994,1995,1624,2,2,1,3,262000
3628,7,5,2004,2004,1143,1,1,1,2,176400
3316,8,5,2005,2005,1247,1,1,1,2,197000
3180,7,5,2005,2005,1200,2,2,0,2,151000
2544,7,5,2005,2005,1223,2,2,0,2,147400
2544,7,5,2005,2005,1223,2,2,0,2,149900
3180,7,5,2005,2005,1200,2,2,0,2,144152
2998,6,5,2000,2000,1524,2,2,0,2,166000
3735,7,5,1999,1999,1452,2,3,0,2,183900
2651,7,5,2000,2000,1382,2,3,0,2,165000
4447,7,5,2003,2003,1080,2,2,0,2,139000
8314,7,5,1997,1998,1694,2,3,1,1,200000
7180,8,5,2001,2002,1568,2,3,1,2,221000
9549,8,5,1995,1996,1494,1,2,1,2,270000
11250,6,6,1977,1977,1208,1,3,1,2,165000
3760,8,5,1980,1980,1235,1,1,3,2,214000
3640,8,5,1980,1980,1036,1,1,1,2,188000
3874,8,5,1980,1980,1226,1,1,1,2,190000
3876,8,5,1978,1978,1226,1,1,1,2,170000
50271,9,5,1981,1987,1842,0,0,1,3,385000
13110,5,6,1972,1972,1193,2,2,0,2,146500
10192,7,6,1968,1992,1920,3,4,1,2,170000
20781,7,7,1968,2003,2156,2,3,1,2,262500
11700,6,6,1968,1968,1416,2,3,1,2,179900
11029,6,7,1968,1984,2654,2,4,1,2,250000
10400,6,5,1972,1972,1790,1,4,1,2,165150
10140,7,6,1967,1967,1334,2,3,0,2,164500
9600,7,5,1969,1969,1164,1,3,0,2,140000
9750,5,5,1967,1967,980,2,3,0,1,135500
9600,5,5,1968,1968,1051,1,3,0,2,142000
8640,5,5,1968,1968,1770,1,4,0,2,155000
9360,6,7,1968,2004,976,1,2,1,2,157500
8400,5,5,1968,1968,1052,1,3,0,1,138500
8400,5,6,1968,1968,898,1,3,0,1,140000
9759,5,5,1966,1966,1051,1,3,0,1,124400
9600,5,7,1967,1967,1141,1,3,0,1,158000
9230,5,8,1965,1998,1200,1,1,0,2,146000
14803,6,5,1971,1971,1993,2,4,1,2,190000
10659,5,6,1961,1961,1050,1,3,0,1,136500
9100,5,5,1958,1958,864,1,3,0,2,129900
8393,5,5,1959,2005,1712,2,4,0,2,145000
8800,6,7,1965,2000,1565,2,3,2,1,185900
8800,6,6,1964,1964,1251,1,3,2,1,160000
10368,6,6,1964,1964,1488,1,3,1,2,167000
9350,5,6,1964,1964,1440,1,4,1,2,157500
10382,6,5,1958,1958,1095,1,2,0,1,140000
8973,5,7,1958,1991,1053,1,3,0,2,150000
10800,5,7,1960,1960,1248,1,3,0,1,151500
8550,6,8,1934,1950,816,1,2,1,1,129800
11425,5,6,1954,1954,1008,1,2,1,1,137000
9724,5,7,1947,1950,1043,1,2,1,1,137000
4712,4,7,1946,1950,1230,1,3,0,1,121600
5900,4,7,1923,1958,869,1,2,0,0,85500
5825,4,5,1926,1953,747,1,1,0,2,79900
7438,5,8,1908,1991,1252,1,3,0,2,127000
9600,5,6,1961,1990,1433,1,3,1,2,161000
10858,5,6,1952,1952,1624,1,2,1,1,146500
9600,5,5,1951,1951,1216,1,3,0,1,135000
10680,5,3,1951,1951,2136,2,4,0,2,137900
9490,6,7,1941,1950,1578,1,3,2,1,133000
9462,5,6,1949,1973,1728,1,3,1,1,137000
9888,5,6,1954,1975,936,1,2,0,1,121000
8917,5,5,1967,1967,1584,2,4,0,2,119000
12700,6,5,1964,1964,1246,1,3,2,2,172000
8500,5,3,1961,1961,1235,1,2,0,2,98600
14200,7,6,1966,1966,2157,2,4,2,2,226000
9000,5,5,1954,1954,1128,1,2,0,1,118000
25419,8,4,1918,1990,3112,2,4,1,2,235000
9723,6,7,1963,1963,1008,1,2,0,2,135000
7728,5,6,1962,1962,1190,1,3,0,2,132500
8163,5,6,1959,1959,1144,1,3,1,1,143000
8400,5,5,1957,1957,1364,1,3,1,1,132000
11600,6,5,1960,1960,1383,1,3,0,1,145250
9610,6,6,1958,1958,1336,1,3,1,2,162000
10000,5,6,1956,1956,1370,1,3,1,1,148000
14850,5,5,1957,1957,1092,1,2,1,1,141000
10152,6,6,1956,1994,1124,1,3,1,1,153000
10011,5,6,1957,1996,1236,1,2,1,1,134450
7032,5,5,1979,1979,943,1,2,2,2,135960
8092,6,8,1954,2000,1050,1,3,0,1,156000
11310,6,5,1954,1954,1375,1,2,1,2,140000
12778,5,6,1952,2003,1008,1,2,0,1,139500
10170,6,6,1951,1951,1575,1,2,1,2,155000
7700,5,7,1956,1956,1145,1,3,0,2,127000
11050,5,5,1956,1956,1005,1,2,1,1,133500
13600,5,6,1955,1955,1056,1,3,0,1,125000
15428,5,6,1951,1991,884,1,2,0,1,142000
21299,7,5,1941,1963,2039,1,3,3,3,167000
